ID;COURSESUBJECT;GRADEVALUE;YEARINCOURSE;SEMESTERINCOURSE;CREDITSINCOURSE
EVA-1865285;ALGORITMOS;0;2022;1;4
EVA-1865285;CÁLCULO II;RI;2022;1;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;RI;2021;1;2
EVA-1865285;ALGORITMOS;5;2016;3;4
EVA-1865285;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;47;2016;3;4
EVA-1865285;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;24;2016;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;5;2016;3;2
EVA-1865285;CÁLCULO I;37;2016;3;4
EVA-1865285;ALGORITMOS;RI;2017;4;4
EVA-1865285;ASPECTOS LEGAIS DA INFORMÁTICA;88;2018;1;4
EVA-1865285;PRINCÍPIOS DE ADMINISTRAÇÃO I;98;2018;1;4
EVA-1865285;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;6;2018;1;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO WEB;60;2018;1;2
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;RI;2017;4;2
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;7;2018;3;2
EVA-1865285;ALGORITMOS;33;2018;3;4
EVA-1865285;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2018;3;4
EVA-1865285;ASPECTOS LEGAIS DA INFORMÁTICA;48;2017;1;4
EVA-1865285;ORGANIZAÇÃO DE COMPUTADORES;RI;2017;1;4
EVA-1865285;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;70;2016;3;4
EVA-1865285;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;9;2017;1;4
EVA-1865285;ALGORITMOS;44;2017;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;RI;2017;1;2
EVA-1865285;ALGORITMOS;RI;2017;1;4
EVA-1865285;INFORMÁTICA E SOCIEDADE;83;2017;3;2
EVA-1865285;ECONOMIA;9;2017;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;44;2017;3;2
EVA-1865285;CONTABILIDADE GERAL E INTRODUTORIA;63;2017;3;4
EVA-1865285;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;62;2017;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;30;2019;3;2
EVA-1865285;PESQUISA OPERACIONAL;RI;2019;1;4
EVA-1865285;ALGORITMOS;RI;2019;3;4
EVA-1865285;CÁLCULO I;0;2019;3;4
EVA-1865285;GESTÃO DA TECNOLOGIA E INOVAÇÃO TECNOLÓGICA;84;2019;3;4
EVA-1865285;EMPREENDIMENTOS EM INFORMATICA;70;2019;1;4
EVA-1865285;GESTÃO DO CONHECIMENTO;91;2019;1;4
EVA-1865285;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;RI;2020;3;4
EVA-1865285;CÁLCULO I;64;2020;1;4
EVA-1865285;CIRCUITOS DIGITAIS;RI;2020;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;RI;2020;3;2
EVA-1865285;ALGORITMOS;29;2020;1;4
EVA-1865285;ALGORITMOS;RI;2020;3;4
EVA-1865285;LABORATÓRIO DE PROGRAMAÇÃO;29;2020;1;2
EVA-1861751;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;0;2021;1;2
EVA-1861751;TOPICOS EM DESENVOLVIMENTO DE SOFTWARE I;TM;2018;1;4
EVA-1861751;ORGANIZAÇÃO DE COMPUTADORES;RI;2018;1;4
EVA-1861751;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2018;1;4
EVA-1861751;ECONOMIA;14;2018;1;4
EVA-1861751;PRINCÍPIOS DE ADMINISTRAÇÃO I;86;2018;1;4
EVA-1861751;CIRCUITOS DIGITAIS;69;2018;1;4
EVA-1861751;BANCO DE DADOS;RI;2018;3;4
EVA-1861751;ENGENHARIA DE SOFTWARE;43;2018;3;4
EVA-1861751;INFORMÁTICA E SOCIEDADE;RI;2018;3;2
EVA-1861751;DESENVOLVIMENTO DE JOGOS;RI;2018;3;4
EVA-1861751;CÁLCULO II;RI;2017;3;4
EVA-1861751;ENGENHARIA DE SOFTWARE;TM;2017;3;4
EVA-1861751;ALGORITMOS;87;2011;1;4
EVA-1861751;LABORATÓRIO DE PROGRAMAÇÃO;84;2011;1;2
EVA-1861751;CÁLCULO I;73;2014;3;4
EVA-1861751;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2014;3;4
EVA-1861751;ESTRUTURA DE DADOS;71;2012;1;4
EVA-1861751;LABORATÓRIO DE PROGRAMAÇÃO II;71;2012;1;2
EVA-1861751;LABORATÓRIO DE PROGRAMAÇÃO WEB;60;2011;3;2
EVA-1861751;ORIENTAÇÃO A OBJETOS;66;2013;1;4
EVA-1861751;ESTRUTURA DE DADOS II;65;2014;1;4
EVA-1861751;MODELAGEM DE SISTEMAS;68;2014;1;4
EVA-1861751;TEORIA DOS GRAFOS;63;2015;3;4
EVA-1861751;REDES DE COMPUTADORES;91;2014;1;4
EVA-1861751;INFORMÁTICA E SOCIEDADE;RI;2017;3;2
EVA-1861751;ORGANIZAÇÃO DE COMPUTADORES;RI;2017;3;4
EVA-1861751;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;67;2017;3;4
EVA-1861751;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;83;2017;3;4
EVA-1861751;ENGENHARIA DE SOFTWARE;RI;2019;3;4
EVA-1861751;ORGANIZAÇÃO DE COMPUTADORES;RI;2019;3;4
EVA-1861751;BANCO DE DADOS;RI;2019;3;4
EVA-1861751;CÁLCULO II;RI;2019;3;4
EVA-1861751;BANCO DE DADOS;RI;2019;1;4
EVA-1861751;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2019;1;4
EVA-1861751;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;0;2019;1;2
EVA-1861751;ORGANIZAÇÃO DE COMPUTADORES;RI;2020;3;4
EVA-1861751;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2020;1;4
EVA-1861751;BANCO DE DADOS;31;2020;3;4
EVA-1861751;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2021;1;4
EVA-1861751;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;RI;2020;1;4
EVA-1861751;ORGANIZAÇÃO DE COMPUTADORES;RI;2020;1;4
EVA-1861751;CÁLCULO II;70;2020;1;4
EVA-1861751;ENGENHARIA DE SOFTWARE;RI;2021;1;4
EVA-1861751;CÁLCULO DE PROBABILIDADES I;4;2020;3;4
EVA-1861751;CONTABILIDADE GERAL E INTRODUTORIA;RI;2020;3;4
EVA-1861751;ENGENHARIA DE SOFTWARE;RI;2020;3;4
EVA-3372455;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI;2021;1;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO WEB;2;2021;1;2
EVA-3372455;ESTRUTURA DE DADOS;RI;2018;1;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2018;1;2
EVA-3372455;ASPECTOS LEGAIS DA INFORMÁTICA;TM;2018;1;4
EVA-3372455;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM;2018;1;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO WEB;18;2018;1;2
EVA-3372455;CONTABILIDADE GERAL E INTRODUTORIA;9;2018;3;4
EVA-3372455;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI;2018;3;4
EVA-3372455;INFORMÁTICA E SOCIEDADE;RI;2018;3;2
EVA-3372455;CÁLCULO I;13;2017;3;4
EVA-3372455;ALGORITMOS;60;2017;3;4
EVA-3372455;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI;2017;3;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO;60;2017;3;2
EVA-3372455;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;RI;2017;3;4
EVA-3372455;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2017;3;4
EVA-3372455;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM;2019;1;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO WEB;TM;2019;1;2
EVA-3372455;ASPECTOS LEGAIS DA INFORMÁTICA;TM;2019;1;4
EVA-3372455;TÓPICOS DE LINGUAGEM PROGRAMAÇÃO I;0;2020;3;4
EVA-3372455;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI;2020;3;4
EVA-3372455;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2020;3;2
EVA-3372455;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2021;1;4
EVA-3372455;ORGANIZAÇÃO DE COMPUTADORES;TM;2020;1;4
EVA-3372455;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;0;2020;1;4
EVA-3372455;ESTRUTURA DE DADOS;RI;2020;3;4
EVA-3410921;LABORATÓRIO DE PROGRAMAÇÃO;26  ;2015;3;2
EVA-3410921;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;7   ;2015;3;4
EVA-3410921;FUNDAMENTOS DE DESENVOLVIMENTO WEB;89  ;2015;3;4
EVA-3410921;ALGORITMOS;26  ;2015;3;4
EVA-3410921;CÁLCULO I;18  ;2015;3;4
EVA-3410921;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI  ;2015;3;4
EVA-3410921;ORGANIZAÇÃO DE COMPUTADORES;TM;2016;1;4
EVA-3410921;LABORATÓRIO DE PROGRAMAÇÃO;69;2016;1;2
EVA-3410921;PRINCÍPIOS DE ADMINISTRAÇÃO I;DISP;2016;1;4
EVA-3410921;ESTRUTURA DE DADOS;RI;2016;3;4
EVA-3410921;ALGORITMOS;69;2016;1;4
EVA-3410921;CÁLCULO I;26;2016;1;4
EVA-3410921;ASPECTOS LEGAIS DA INFORMÁTICA;39;2016;1;4
EVA-3410921;CONTABILIDADE GERAL E INTRODUTORIA;30;2016;3;4
EVA-3410921;ASPECTOS LEGAIS DA INFORMÁTICA;54;2016;3;4
EVA-3410921;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;20;2016;3;4
EVA-3410921;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2016;3;2
EVA-3410921;ORGANIZAÇÃO DE COMPUTADORES;RI;2018;1;4
EVA-3410921;INTERAÇÃO HUMANO-COMPUTADOR;TM;2018;1;4
EVA-3410921;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;TM;2018;1;4
EVA-3410921;INFORMÁTICA E SOCIEDADE;RI;2018;3;2
EVA-3410921;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2018;3;4
EVA-3410921;ASPECTOS LEGAIS DA INFORMÁTICA;60;2017;1;4
EVA-3410921;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2017;1;4
EVA-3410921;ITALIANO INSTRUMENTAL I;67;2017;1;4
EVA-3410921;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;65;2016;3;4
EVA-3410921;ESTRUTURA DE DADOS;3;2017;1;4
EVA-3410921;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2017;1;2
EVA-3410921;CONTABILIDADE GERAL E INTRODUTORIA;RI;2017;3;4
EVA-3410921;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2017;3;4
EVA-3410921;MULTIMÍDIA INSTRUMENTAL;47;2017;3;3
EVA-3410921;EMPREENDIMENTOS EM INFORMATICA;RI;2019;1;4
EVA-3410921;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;RI;2019;1;4
EVA-4003439;LABORATÓRIO DE PROGRAMAÇÃO;TM;2019;3;2
EVA-4003439;ALGORITMOS;TM;2019;3;4
EVA-4003439;CÁLCULO I;29;2019;3;4
EVA-4003439;LABORATÓRIO DE PROGRAMAÇÃO;RI;2019;4;2
EVA-4003439;ALGORITMOS;RI;2019;4;4
EVA-4003439;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;TM;2019;3;4
EVA-4003439;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM;2019;3;4
EVA-4003439;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;TM;2019;3;4
EVA-3372410;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;RI;2021;1;4
EVA-3372410;CÁLCULO I;RI;2020;3;4
EVA-3372410;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2020;3;4
EVA-3372410;ELEMENTOS DE ESTATÍSTICA;69;2015;1;4
EVA-3372410;CLIMATOLOGIA;66;2015;1;4
EVA-3372410;GEOGRAFIA DA POPULAÇÃO;75;2015;1;4
EVA-3372410;CARTOGRAFIA;71;2015;1;4
EVA-3372410;LABORATÓRIO DE PROGRAMAÇÃO WEB;DISP;2020;3;2
EVA-3372410;PRINCÍPIOS DE ADMINISTRAÇÃO I;66;2016;1;4
EVA-3372410;ASPECTOS LEGAIS DA INFORMÁTICA;67;2016;3;4
EVA-3372410;INFORMÁTICA E SOCIEDADE;82;2016;3;2
EVA-3372410;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;67;2016;3;4
EVA-3372410;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;74;2016;3;4
EVA-3372410;LABORATÓRIO DE PROGRAMAÇÃO;93;2016;3;2
EVA-3372410;ALGORITMOS;93;2016;3;4
EVA-3372410;INTERAÇÃO HUMANO-COMPUTADOR;72;2017;1;4
EVA-3372410;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;87;2017;1;4
EVA-3372410;CONTABILIDADE GERAL E INTRODUTORIA;63;2017;3;4
EVA-3372410;SEGURANÇA E AUDITORIA DE SISTEMAS;95;2017;3;4
EVA-3372410;EMPREENDIMENTOS EM INFORMATICA;86;2017;3;4
EVA-3372410;REDES DE COMPUTADORES;70;2017;3;4
EVA-3372410;LABORATÓRIO DE PROGRAMAÇÃO II;62;2018;1;2
EVA-3372410;ESTRUTURA DE DADOS;62;2018;1;4
EVA-3372410;ORIENTAÇÃO A OBJETOS;TM;2021;1;4
EVA-3372410;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM;2021;1;4
EVA-3372410;TEORIA DOS GRAFOS;TM;2021;1;4
EVA-2866937;LINGUA INGLESA INSTRUMENTAL I;DISP;2013;3;4
EVA-2866937;PRINCÍPIOS DE ADMINISTRAÇÃO I;DISP;2013;3;4
EVA-2866937;ALGORITMOS;DISP;2013;3;4
EVA-2866937;INFORMÁTICA NA EDUCAÇÃO;DISP;2013;3;4
EVA-2866937;FUNDAMENTOS DE DESENVOLVIMENTO WEB;DISP;2013;3;4
EVA-2866937;ESTRUTURA DE DADOS;DISP;2013;3;4
EVA-2866937;ENGENHARIA DE SOFTWARE;DISP;2013;3;4
EVA-2866937;ASPECTOS LEGAIS DA INFORMÁTICA;DISP;2013;3;4
EVA-2866937;BANCO DE DADOS;DISP;2013;3;4
EVA-2866937;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2013;3;4
EVA-2866937;CÁLCULO I;TM  ;2013;3;4
EVA-2866937;LABORATÓRIO DE PROGRAMAÇÃO;50  ;2013;3;2
EVA-2866937;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI  ;2013;3;4
EVA-2866937;GERÊNCIA DE PROJETOS;RI  ;2014;1;4
EVA-2866937;INFORMÁTICA E SOCIEDADE;TM  ;2014;1;2
EVA-2866937;SISTEMAS OPERACIONAIS;0;2014;1;4
EVA-2866937;CONTABILIDADE GERAL E INTRODUTORIA;TM  ;2014;3;4
EVA-3049493;FUNDAMENTOS DE DESENVOLVIMENTO WEB;95  ;2013;3;4
EVA-3049493;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;21  ;2013;3;4
EVA-3049493;CÁLCULO I;21  ;2013;3;4
EVA-3049493;ALGORITMOS;75  ;2013;3;4
EVA-3049493;LABORATÓRIO DE PROGRAMAÇÃO;75  ;2013;3;2
EVA-3049493;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;68  ;2013;3;4
EVA-3049493;LABORATÓRIO DE PROGRAMAÇÃO II;3   ;2014;1;2
EVA-3049493;ORGANIZAÇÃO DE COMPUTADORES;RI  ;2014;1;4
EVA-3049493;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;62  ;2014;1;4
EVA-3049493;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2014;1;4
EVA-3049493;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM  ;2014;1;4
EVA-3049493;ESTRUTURA DE DADOS;3   ;2014;1;4
EVA-3049493;ASPECTOS LEGAIS DA INFORMÁTICA;74  ;2014;3;4
EVA-3049493;ESTRUTURA DE DADOS;42  ;2014;3;4
EVA-3049493;LABORATÓRIO DE PROGRAMAÇÃO II;42  ;2014;3;2
EVA-3049493;INFORMÁTICA E SOCIEDADE;71  ;2014;3;2
EVA-3049493;ORGANIZAÇÃO DE COMPUTADORES;8   ;2014;3;4
EVA-3049493;REDES DE COMPUTADORES;76  ;2014;3;4
EVA-3049493;CÁLCULO I;21  ;2015;3;4
EVA-3049493;ORIENTAÇÃO A OBJETOS;TM  ;2015;3;4
EVA-3049493;CÁLCULO I;9   ;2015;1;4
EVA-3049493;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;1   ;2015;1;4
EVA-3049493;ESTRUTURA DE DADOS;75  ;2015;1;4
EVA-3049493;LABORATÓRIO DE PROGRAMAÇÃO II;75  ;2015;1;2
EVA-3049493;LABORATÓRIO DE APLICAÇÕES DE REDES DE COMPUTADORES;TM  ;2015;3;2
EVA-3049493;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;13  ;2015;3;4
EVA-3049493;ESTRUTURA DE DADOS II;TM  ;2015;3;4
EVA-3049493;ESTRUTURA DE DADOS II;RI;2016;1;4
EVA-3049493;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;14;2016;1;4
EVA-3049493;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;TM;2016;1;4
EVA-3049493;CONTABILIDADE GERAL E INTRODUTORIA;RI;2016;3;4
EVA-3049493;ORIENTAÇÃO A OBJETOS;RI;2016;3;4
EVA-3049493;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;RI;2016;3;4
EVA-3049493;SEMINARIO EM COMPUTACAO VI;RI;2017;1;2
EVA-1790966;PROJETO FINAL EM COMPUTAÇÃO;60  ;2011;1;0
EVA-1790966;INTRODUÇÃO A ÁLGEBRA;60  ;2008;1;4
EVA-1790966;ALGEBRA LINEAR;71  ;2010;3;4
EVA-1790966;LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA;65  ;2011;1;2
EVA-1790966;GESTÃO DE PROJETOS;60;2013;1;1
EVA-1790966;SEGURANÇA E AUDITORIA DE SISTEMAS;73  ;2015;3;4
EVA-1790966;CÁLCULO I;DISP;2015;3;4
EVA-1790966;ALGORITMOS;DISP;2015;3;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO;DISP;2015;3;2
EVA-1790966;FUNDAMENTOS DE DESENVOLVIMENTO WEB;DISP;2015;3;4
EVA-1790966;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;DISP;2015;3;4
EVA-1790966;ESTRUTURA DE DADOS II;DISP;2015;3;4
EVA-1790966;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;DISP;2015;3;4
EVA-1790966;CÁLCULO DE PROBABILIDADES I;DISP;2015;3;4
EVA-1790966;SISTEMAS DE APOIO À DECISÃO;82  ;2015;3;4
EVA-1790966;INFORMÁTICA E SOCIEDADE;96  ;2007;1;2
EVA-1790966;INTERFACE HUMANO-COMPUTADOR;61  ;2011;3;4
EVA-1790966;GERÊNCIA DE PROJETOS;67;2013;1;4
EVA-1790966;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;DISP;2015;3;4
EVA-1790966;EMPREENDIMENTOS EM INFORMATICA;78  ;2015;3;4
EVA-1790966;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;RI  ;2015;3;4
EVA-1790966;SEMINARIO EM COMPUTACAO I;82  ;2011;1;2
EVA-1790966;TESTE DE SOFTWARE;67;2014;3;4
EVA-1790966;LABORATÓRIO DE APLICAÇÕES DE REDES DE COMPUTADORES;RI  ;2015;3;2
EVA-1790966;LINGUA INGLESA INSTRUMENTAL I;88  ;2006;3;4
EVA-1790966;LINGUA INGLESA INSTRUMENTAL II;83  ;2007;1;4
EVA-1790966;LINGUA INGLESA INSTRUMENTAL III;92  ;2007;3;4
EVA-1790966;TEORIA DOS COMPILADORES;60  ;2011;3;4
EVA-1790966;INTELIGENCIA ARTIFICIAL;69  ;2012;3;4
EVA-1790966;LINGUAGEM DE PROGRAMACAO;61;2013;1;4
EVA-1790966;QUALIDADE DE SOFTWARE;66  ;2012;1;2
EVA-1790966;ANALISE E PROJETO DE ALGORITMOS;60  ;2008;1;4
EVA-1790966;TEORIA DOS GRAFOS;60  ;2011;1;4
EVA-1790966;LINGUAGENS FORMAIS E AUTÔMATOS;66  ;2011;1;4
EVA-1790966;SISTEMAS DISTRIBUÍDOS;60;2013;3;4
EVA-1790966;CRIAÇÃO DE DOCUMENTOS WEB;61;2013;1;1
EVA-1790966;CÁLCULO NUMÉRICO;70;2014;3;4
EVA-1790966;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;68  ;2009;3;4
EVA-1790966;CÁLCULO II;60  ;2010;3;4
EVA-1790966;ESTRUTURA DE DADOS;62  ;2006;3;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO II;69  ;2006;3;2
EVA-1790966;ORIENTAÇÃO A OBJETOS;65  ;2007;1;4
EVA-1790966;MODELAGEM DE SISTEMAS;72  ;2007;3;4
EVA-1790966;BANCO DE DADOS;74  ;2009;3;4
EVA-1790966;REDES DE COMPUTADORES;60  ;2012;3;4
EVA-1790966;SISTEMAS OPERACIONAIS;64;2013;1;4
EVA-1790966;ENGENHARIA DE SOFTWARE;67  ;2009;1;4
EVA-1790966;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;72  ;2010;3;4
EVA-1790966;ORGANIZAÇÃO DE COMPUTADORES;RI;2016;3;4
EVA-1790966;PRINCÍPIOS DE ADMINISTRAÇÃO I;66;2016;1;4
EVA-1790966;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;69;2016;1;4
EVA-1790966;ORGANIZAÇÃO DE COMPUTADORES;RI;2016;1;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO IV;RI;2016;1;4
EVA-1790966;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;70;2016;1;4
EVA-1790966;ASPECTOS LEGAIS DA INFORMÁTICA;23;2016;1;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO III;0;2016;3;4
EVA-1790966;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2016;3;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;RI;2018;1;4
EVA-1790966;ORGANIZAÇÃO DE COMPUTADORES;RI;2018;1;4
EVA-1790966;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2018;1;4
EVA-1790966;SEMINÁRIO EM COMPUTAÇÃO VIII;0;2018;1;2
EVA-1790966;PESQUISA OPERACIONAL;RI;2018;1;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;RI;2018;3;2
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;RI;2018;3;4
EVA-1790966;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2017;1;4
EVA-1790966;ORGANIZAÇÃO DE COMPUTADORES;RI;2017;1;4
EVA-1790966;ASPECTOS AVANÇADOS EM BANCO DE DADOS;72;2017;1;4
EVA-1790966;CONTABILIDADE GERAL E INTRODUTORIA;RI;2017;3;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO III;RI;2017;3;4
EVA-1790966;ORGANIZAÇÃO DE COMPUTADORES;RI;2019;1;4
EVA-1790966;PESQUISA OPERACIONAL;RI;2019;1;4
EVA-1790966;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;RI;2019;1;2
EVA-3502298;BANCO DE DADOS;TM;2021;3;4
EVA-3502298;GERÊNCIA DE PROJETOS;TM;2021;3;4
EVA-3502298;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;TM;2021;3;4
EVA-3502298;PESQUISA OPERACIONAL;RI;2021;1;4
EVA-3502298;INTERAÇÃO HUMANO-COMPUTADOR;23;2022;1;4
EVA-3502298;SISTEMAS DE APOIO À DECISÃO;TM;2022;1;4
EVA-3502298;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;5;2021;1;2
EVA-3502298;PESQUISA OPERACIONAL;TM;2021;3;4
EVA-3502298;REDES DE COMPUTADORES;RI;2022;1;4
EVA-3502298;PESQUISA OPERACIONAL;RI;2022;1;4
EVA-3502298;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;RI;2022;1;4
EVA-3502298;ALGORITMOS;70;2016;3;4
EVA-3502298;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;66;2016;3;4
EVA-3502298;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM;2016;3;4
EVA-3502298;LABORATÓRIO DE PROGRAMAÇÃO;70;2016;3;2
EVA-3502298;CÁLCULO I;TM;2016;3;4
EVA-3502298;ESTRUTURA DE DADOS;73;2018;1;4
EVA-3502298;LABORATÓRIO DE PROGRAMAÇÃO II;73;2018;1;2
EVA-3502298;ASPECTOS LEGAIS DA INFORMÁTICA;76;2018;1;4
EVA-3502298;PRINCÍPIOS DE ADMINISTRAÇÃO I;84;2018;1;4
EVA-3502298;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;75;2018;1;4
EVA-3502298;CÁLCULO II;TM;2018;3;4
EVA-3502298;ORIENTAÇÃO A OBJETOS;TM;2018;3;4
EVA-3502298;ORGANIZAÇÃO DE COMPUTADORES;TM;2018;3;4
EVA-3502298;TEORIA DOS GRAFOS;TM;2018;3;4
EVA-3502298;ASPECTOS LEGAIS DA INFORMÁTICA;TM;2017;1;4
EVA-3502298;CÁLCULO I;25;2017;1;4
EVA-3502298;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;75;2016;3;4
EVA-3502298;LABORATÓRIO DE PROGRAMAÇÃO WEB;60;2017;1;2
EVA-3502298;CÁLCULO I;73;2017;3;4
EVA-3502298;LABORATÓRIO DE PROGRAMAÇÃO II;40;2017;1;2
EVA-3502298;ESTRUTURA DE DADOS;40;2017;1;4
EVA-3502298;INFORMÁTICA E SOCIEDADE;67;2017;3;2
EVA-3502298;CIRCUITOS DIGITAIS;64;2017;3;4
EVA-3502298;CONTABILIDADE GERAL E INTRODUTORIA;66;2017;3;4
EVA-3502298;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;TM;2019;3;4
EVA-3502298;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;52;2019;1;4
EVA-3502298;CÁLCULO II;60;2019;1;4
EVA-3502298;TÓPICOS DE LINGUAGEM PROGRAMAÇÃO I;TM;2019;3;4
EVA-3502298;CÁLCULO DE PROBABILIDADES I;12;2019;3;4
EVA-3502298;TEORIA DOS GRAFOS;61;2019;3;4
